request_id,sp_id,channel,platform,app_version,required_docs,required_count,status_code,status_ts,step_latency_ms,missing_count,error_code,error_source
REQ000069,ADIB,notification,ios,3.2.2,visa,1,S02,2025-11-22 12:20:07,1000,0,,
REQ000069,ADIB,notification,ios,3.2.2,visa,1,S03,2025-11-22 12:20:13,1000,0,,
REQ000069,ADIB,notification,ios,3.2.2,visa,1,S08,2025-11-22 12:20:12,6000,0,,
REQ000069,ADIB,notification,ios,3.2.2,visa,1,S11,2025-11-22 12:20:16,2000,1,,
REQ000069,ADIB,notification,ios,3.2.2,visa,1,S12,2025-11-22 12:20:22,4000,0,,
REQ000069,ADIB,notification,ios,3.2.2,visa,1,S13,2025-11-22 12:20:36,12000,0,,
REQ000069,ADIB,notification,ios,3.2.2,visa,1,S20,2025-11-22 12:20:39,9000,0,,
REQ000069,ADIB,notification,ios,3.2.2,visa,1,S21,2025-11-22 12:20:37,7000,0,,
REQ000069,ADIB,notification,ios,3.2.2,visa,1,S30,2025-11-22 12:20:24,2000,0,,
REQ000069,ADIB,notification,ios,3.2.2,visa,1,S31,2025-11-22 12:20:44,8000,0,,
REQ000069,ADIB,notification,ios,3.2.2,visa,1,S40,2025-11-22 12:20:52,5000,0,,
REQ000070,ADIB,qr,android,3.3.1,emirates_id|passport,2,S00,2025-11-07 03:43:00,0,0,,
REQ000070,ADIB,qr,android,3.3.1,emirates_id|passport,2,S06,2025-11-07 03:43:09,4000,0,,
REQ000070,ADIB,qr,android,3.3.1,emirates_id|passport,2,S42,2025-11-07 03:43:10,3000,0,,
REQ000071,DubaiFAB,redirect,android,3.3.1,driving_license,1,S00,2025-11-20 22:38:00,0,0,,
REQ000071,DubaiFAB,redirect,android,3.3.1,driving_license,1,S04,2025-11-20 22:38:05,3000,0,,
REQ000071,DubaiFAB,redirect,android,3.3.1,driving_license,1,S05,2025-11-20 22:38:12,2000,0,,
REQ000071,DubaiFAB,redirect,android,3.3.1,driving_license,1,S08,2025-11-20 22:38:13,2000,0,,
REQ000071,DubaiFAB,redirect,android,3.3.1,driving_license,1,S11,2025-11-20 22:38:11,1000,1,,
REQ000071,DubaiFAB,redirect,android,3.3.1,driving_license,1,S12,2025-11-20 22:38:32,15000,0,,
REQ000071,DubaiFAB,redirect,android,3.3.1,driving_license,1,S14,2025-11-20 22:38:26,8000,0,dv_timeout,issuer
REQ000071,DubaiFAB,redirect,android,3.3.1,driving_license,1,S43,2025-11-20 22:38:16,1000,0,,
REQ000072,ADIB,notification,android,3.2.2,emirates_id|passport,2,S00,2025-11-03 02:57:00,0,0,,
REQ000072,ADIB,notification,android,3.2.2,emirates_id|passport,2,S01,2025-11-03 02:57:07,5000,0,,
REQ000072,ADIB,notification,android,3.2.2,emirates_id|passport,2,S02,2025-11-03 02:57:13,5000,0,,
REQ000072,ADIB,notification,android,3.2.2,emirates_id|passport,2,S03,2025-11-03 02:57:17,5000,0,,
REQ000072,ADIB,notification,android,3.2.2,emirates_id|passport,2,S08,2025-11-03 02:57:19,7000,0,,
REQ000072,ADIB,notification,android,3.2.2,emirates_id|passport,2,S11,2025-11-03 02:57:15,2000,2,,
REQ000072,ADIB,notification,android,3.2.2,emirates_id|passport,2,S12,2025-11-03 02:57:25,12000,0,,
REQ000072,ADIB,notification,android,3.2.2,emirates_id|passport,2,S13,2025-11-03 02:57:25,7000,0,,
REQ000072,ADIB,notification,android,3.2.2,emirates_id|passport,2,S20,2025-11-03 02:57:47,24000,0,,
REQ000072,ADIB,notification,android,3.2.2,emirates_id|passport,2,S21,2025-11-03 02:57:32,3000,0,,
REQ000072,ADIB,notification,android,3.2.2,emirates_id|passport,2,S30,2025-11-03 02:57:42,2000,0,,
REQ000072,ADIB,notification,android,3.2.2,emirates_id|passport,2,S31,2025-11-03 02:57:47,6000,0,,
REQ000072,ADIB,notification,android,3.2.2,emirates_id|passport,2,S40,2025-11-03 02:57:38,2000,0,,
REQ000073,ADNOC,notification,ios,3.2.2,emirates_id|driving_license,2,S00,2025-11-06 21:41:00,0,0,,
REQ000073,ADNOC,notification,ios,3.2.2,emirates_id|driving_license,2,S01,2025-11-06 21:41:06,3000,0,,
REQ000073,ADNOC,notification,ios,3.2.2,emirates_id|driving_license,2,S02,2025-11-06 21:41:09,2000,0,,
REQ000073,ADNOC,notification,ios,3.2.2,emirates_id|driving_license,2,S03,2025-11-06 21:41:13,3000,0,,
REQ000073,ADNOC,notification,ios,3.2.2,emirates_id|driving_license,2,S08,2025-11-06 21:41:24,7000,0,,
REQ000073,ADNOC,notification,ios,3.2.2,emirates_id|driving_license,2,S10,2025-11-06 21:41:19,2000,0,,
REQ000073,ADNOC,notification,ios,3.2.2,emirates_id|driving_license,2,S20,2025-11-06 21:41:48,27000,0,,
REQ000073,ADNOC,notification,ios,3.2.2,emirates_id|driving_license,2,S21,2025-11-06 21:41:26,3000,0,,
REQ000073,ADNOC,notification,ios,3.2.2,emirates_id|driving_license,2,S30,2025-11-06 21:41:23,3000,0,,
REQ000073,ADNOC,notification,ios,3.2.2,emirates_id|driving_license,2,S32,2025-11-06 21:41:32,5000,0,pin_dismissed,user_cancel
REQ000073,ADNOC,notification,ios,3.2.2,emirates_id|driving_license,2,S43,2025-11-06 21:41:31,3000,0,,
REQ000074,EmiratesNBD,notification,ios,3.3.1,passport,1,S00,2025-11-13 09:40:00,0,0,,
REQ000074,EmiratesNBD,notification,ios,3.3.1,passport,1,S01,2025-11-13 09:40:09,4000,0,,
REQ000074,EmiratesNBD,notification,ios,3.3.1,passport,1,S02,2025-11-13 09:40:11,5000,0,,
REQ000074,EmiratesNBD,notification,ios,3.3.1,passport,1,S03,2025-11-13 09:40:13,3000,0,,
REQ000074,EmiratesNBD,notification,ios,3.3.1,passport,1,S08,2025-11-13 09:40:13,2000,0,,
REQ000074,EmiratesNBD,notification,ios,3.3.1,passport,1,S11,2025-11-13 09:40:19,3000,1,,
REQ000074,EmiratesNBD,notification,ios,3.3.1,passport,1,S12,2025-11-13 09:40:27,11000,0,,
REQ000074,EmiratesNBD,notification,ios,3.3.1,passport,1,S13,2025-11-13 09:40:34,11000,0,,
REQ000074,EmiratesNBD,notification,ios,3.3.1,passport,1,S20,2025-11-13 09:40:29,5000,0,,
REQ000074,EmiratesNBD,notification,ios,3.3.1,passport,1,S21,2025-11-13 09:40:31,4000,0,,
REQ000074,EmiratesNBD,notification,ios,3.3.1,passport,1,S30,2025-11-13 09:40:25,2000,0,,
REQ000074,EmiratesNBD,notification,ios,3.3.1,passport,1,S31,2025-11-13 09:40:34,3000,0,,
REQ000074,EmiratesNBD,notification,ios,3.3.1,passport,1,S40,2025-11-13 09:40:39,3000,0,,
REQ000075,EmiratesNBD,notification,android,3.2.1,emirates_id,1,S00,2025-11-23 22:35:00,0,0,,
REQ000075,EmiratesNBD,notification,android,3.2.1,emirates_id,1,S01,2025-11-23 22:35:02,1000,0,,
REQ000075,EmiratesNBD,notification,android,3.2.1,emirates_id,1,S02,2025-11-23 22:35:10,1000,0,,
REQ000075,EmiratesNBD,notification,android,3.2.1,emirates_id,1,S03,2025-11-23 22:35:12,5000,0,,
REQ000075,EmiratesNBD,notification,android,3.2.1,emirates_id,1,S08,2025-11-23 22:35:19,8000,0,,
REQ000075,EmiratesNBD,notification,android,3.2.1,emirates_id,1,S10,2025-11-23 22:35:20,3000,0,,
REQ000075,EmiratesNBD,notification,android,3.2.1,emirates_id,1,S20,2025-11-23 22:35:23,7000,0,,
REQ000075,EmiratesNBD,notification,android,3.2.1,emirates_id,1,S21,2025-11-23 22:35:17,2000,0,,
REQ000075,EmiratesNBD,notification,android,3.2.1,emirates_id,1,S30,2025-11-23 22:35:33,2000,0,,
REQ000075,EmiratesNBD,notification,android,3.2.1,emirates_id,1,S31,2025-11-23 22:35:21,7000,0,,
REQ000075,EmiratesNBD,notification,android,3.2.1,emirates_id,1,S40,2025-11-23 22:35:32,5000,0,,
REQ000076,MashreqBank,redirect,android,3.2.2,passport,1,S00,2025-11-13 09:49:00,0,0,,
REQ000076,MashreqBank,redirect,android,3.2.2,passport,1,S04,2025-11-13 09:49:06,1000,0,,
REQ000076,MashreqBank,redirect,android,3.2.2,passport,1,S05,2025-11-13 09:49:10,4000,0,,
REQ000076,MashreqBank,redirect,android,3.2.2,passport,1,S08,2025-11-13 09:49:20,10000,0,,
REQ000076,MashreqBank,redirect,android,3.2.2,passport,1,S10,2025-11-13 09:49:15,1000,0,,
REQ000076,MashreqBank,redirect,android,3.2.2,passport,1,S20,2025-11-13 09:49:23,9000,0,,
REQ000076,MashreqBank,redirect,android,3.2.2,passport,1,S21,2025-11-13 09:49:20,5000,0,,
REQ000076,MashreqBank,redirect,android,3.2.2,passport,1,S30,2025-11-13 09:49:21,3000,0,,
REQ000076,MashreqBank,redirect,android,3.2.2,passport,1,S31,2025-11-13 09:49:35,3000,0,,
REQ000076,MashreqBank,redirect,android,3.2.2,passport,1,S40,2025-11-13 09:49:37,4000,0,,
REQ000077,ADNOC,notification,ios,3.2.1,emirates_id|passport,2,S00,2025-11-26 00:09:00,0,0,,
REQ000077,ADNOC,notification,ios,3.2.1,emirates_id|passport,2,S01,2025-11-26 00:09:02,1000,0,,
REQ000077,ADNOC,notification,ios,3.2.1,emirates_id|passport,2,S02,2025-11-26 00:09:07,1000,0,,
REQ000077,ADNOC,notification,ios,3.2.1,emirates_id|passport,2,S03,2025-11-26 00:09:08,1000,0,,
REQ000077,ADNOC,notification,ios,3.2.1,emirates_id|passport,2,S08,2025-11-26 00:09:20,5000,0,,
REQ000077,ADNOC,notification,ios,3.2.1,emirates_id|passport,2,S10,2025-11-26 00:09:20,2000,0,,
REQ000077,ADNOC,notification,ios,3.2.1,emirates_id|passport,2,S20,2025-11-26 00:09:24,7000,0,,
REQ000077,ADNOC,notification,ios,3.2.1,emirates_id|passport,2,S43,2025-11-26 00:09:26,2000,0,,
REQ000078,ADNOC,notification,android,3.3.0,passport,1,S00,2025-11-13 10:02:00,0,0,,
REQ000078,ADNOC,notification,android,3.3.0,passport,1,S01,2025-11-13 10:02:05,2000,0,,
REQ000078,ADNOC,notification,android,3.3.0,passport,1,S02,2025-11-13 10:02:07,3000,0,,
REQ000078,ADNOC,notification,android,3.3.0,passport,1,S03,2025-11-13 10:02:15,5000,0,,
REQ000078,ADNOC,notification,android,3.3.0,passport,1,S08,2025-11-13 10:02:13,4000,0,,
REQ000078,ADNOC,notification,android,3.3.0,passport,1,S11,2025-11-13 10:02:15,3000,1,,
REQ000078,ADNOC,notification,android,3.3.0,passport,1,S12,2025-11-13 10:02:24,5000,0,,
REQ000078,ADNOC,notification,android,3.3.0,passport,1,S13,2025-11-13 10:02:26,13000,0,,
REQ000078,ADNOC,notification,android,3.3.0,passport,1,S20,2025-11-13 10:02:50,24000,0,,
REQ000078,ADNOC,notification,android,3.3.0,passport,1,S21,2025-11-13 10:02:25,2000,0,,
REQ000078,ADNOC,notification,android,3.3.0,passport,1,S30,2025-11-13 10:02:28,3000,0,,
REQ000078,ADNOC,notification,android,3.3.0,passport,1,S31,2025-11-13 10:02:43,10000,0,,
REQ000078,ADNOC,notification,android,3.3.0,passport,1,S40,2025-11-13 10:02:37,3000,0,,
REQ000079,DubaiFAB,redirect,android,3.2.2,driving_license,1,S00,2025-11-02 11:21:00,0,0,,
REQ000079,DubaiFAB,redirect,android,3.2.2,driving_license,1,S04,2025-11-02 11:21:07,2000,0,,
REQ000079,DubaiFAB,redirect,android,3.2.2,driving_license,1,S05,2025-11-02 11:21:10,5000,0,,
REQ000079,DubaiFAB,redirect,android,3.2.2,driving_license,1,S08,2025-11-02 11:21:15,6000,0,,
REQ000079,DubaiFAB,redirect,android,3.2.2,driving_license,1,S10,2025-11-02 11:21:18,3000,0,,
REQ000079,DubaiFAB,redirect,android,3.2.2,driving_license,1,S20,2025-11-02 11:21:30,12000,0,,
REQ000079,DubaiFAB,redirect,android,3.2.2,driving_license,1,S21,2025-11-02 11:21:25,6000,0,,
REQ000079,DubaiFAB,redirect,android,3.2.2,driving_license,1,S30,2025-11-02 11:21:27,2000,0,,
REQ000079,DubaiFAB,redirect,android,3.2.2,driving_license,1,S31,2025-11-02 11:21:25,6000,0,,
REQ000079,DubaiFAB,redirect,android,3.2.2,driving_license,1,S40,2025-11-02 11:21:25,1000,0,,
REQ000080,DubaiPolice,redirect,ios,3.3.0,emirates_id,1,S00,2025-11-28 04:11:00,0,0,,
REQ000080,DubaiPolice,redirect,ios,3.3.0,emirates_id,1,S04,2025-11-28 04:11:03,1000,0,,
REQ000080,DubaiPolice,redirect,ios,3.3.0,emirates_id,1,S05,2025-11-28 04:11:07,2000,0,,
REQ000080,DubaiPolice,redirect,ios,3.3.0,emirates_id,1,S08,2025-11-28 04:11:13,3000,0,,
REQ000080,DubaiPolice,redirect,ios,3.3.0,emirates_id,1,S10,2025-11-28 04:11:10,1000,0,,
REQ000080,DubaiPolice,redirect,ios,3.3.0,emirates_id,1,S20,2025-11-28 04:11:36,24000,0,,
REQ000080,DubaiPolice,redirect,ios,3.3.0,emirates_id,1,S21,2025-11-28 04:11:28,4000,0,,
REQ000080,DubaiPolice,redirect,ios,3.3.0,emirates_id,1,S30,2025-11-28 04:11:20,2000,0,,
REQ000080,DubaiPolice,redirect,ios,3.3.0,emirates_id,1,S31,2025-11-28 04:11:30,9000,0,,
REQ000080,DubaiPolice,redirect,ios,3.3.0,emirates_id,1,S40,2025-11-28 04:11:41,5000,0,,
REQ000081,DEWA,notification,android,3.3.0,emirates_id,1,S00,2025-11-11 02:03:00,0,0,,
REQ000081,DEWA,notification,android,3.3.0,emirates_id,1,S01,2025-11-11 02:03:06,1000,0,,
REQ000081,DEWA,notification,android,3.3.0,emirates_id,1,S02,2025-11-11 02:03:08,1000,0,,
REQ000081,DEWA,notification,android,3.3.0,emirates_id,1,S03,2025-11-11 02:03:18,5000,0,,
REQ000081,DEWA,notification,android,3.3.0,emirates_id,1,S08,2025-11-11 02:03:22,10000,0,,
REQ000081,DEWA,notification,android,3.3.0,emirates_id,1,S10,2025-11-11 02:03:19,3000,0,,
REQ000081,DEWA,notification,android,3.3.0,emirates_id,1,S20,2025-11-11 02:03:31,15000,0,,
REQ000081,DEWA,notification,android,3.3.0,emirates_id,1,S21,2025-11-11 02:03:28,6000,0,,
REQ000081,DEWA,notification,android,3.3.0,emirates_id,1,S30,2025-11-11 02:03:25,1000,0,,
REQ000081,DEWA,notification,android,3.3.0,emirates_id,1,S31,2025-11-11 02:03:29,4000,0,,
REQ000081,DEWA,notification,android,3.3.0,emirates_id,1,S40,2025-11-11 02:03:29,1000,0,,
REQ000082,DEWA,redirect,ios,3.2.1,emirates_id|driving_license,2,S00,2025-11-10 14:31:00,0,0,,
REQ000082,DEWA,redirect,ios,3.2.1,emirates_id|driving_license,2,S04,2025-11-10 14:31:05,4000,0,,
REQ000082,DEWA,redirect,ios,3.2.1,emirates_id|driving_license,2,S05,2025-11-10 14:31:10,4000,0,,
REQ000082,DEWA,redirect,ios,3.2.1,emirates_id|driving_license,2,S08,2025-11-10 14:31:09,4000,0,,
REQ000082,DEWA,redirect,ios,3.2.1,emirates_id|driving_license,2,S11,2025-11-10 14:31:09,2000,2,,
REQ000082,DEWA,redirect,ios,3.2.1,emirates_id|driving_license,2,S12,2025-11-10 14:31:28,13000,0,,
REQ000082,DEWA,redirect,ios,3.2.1,emirates_id|driving_license,2,S14,2025-11-10 14:31:26,6000,0,issuer_5xx,network
REQ000082,DEWA,redirect,ios,3.2.1,emirates_id|driving_license,2,S43,2025-11-10 14:31:28,3000,0,,
REQ000083,ADIB,redirect,ios,3.2.1,emirates_id,1,S00,2025-11-16 04:16:00,0,0,,
REQ000083,ADIB,redirect,ios,3.2.1,emirates_id,1,S04,2025-11-16 04:16:05,4000,0,,
REQ000083,ADIB,redirect,ios,3.2.1,emirates_id,1,S05,2025-11-16 04:16:10,4000,0,,
REQ000083,ADIB,redirect,ios,3.2.1,emirates_id,1,S08,2025-11-16 04:16:15,6000,0,,
REQ000083,ADIB,redirect,ios,3.2.1,emirates_id,1,S11,2025-11-16 04:16:18,2000,1,,
REQ000083,ADIB,redirect,ios,3.2.1,emirates_id,1,S12,2025-11-16 04:16:19,5000,0,,
REQ000083,ADIB,redirect,ios,3.2.1,emirates_id,1,S15,2025-11-16 04:16:34,15000,0,issuer_not_found,issuer
REQ000083,ADIB,redirect,ios,3.2.1,emirates_id,1,S44,2025-11-16 04:16:24,3000,0,,
REQ000084,DubaiFAB,qr,ios,3.2.1,emirates_id|passport,2,S00,2025-11-26 02:05:00,0,0,,
REQ000084,DubaiFAB,qr,ios,3.2.1,emirates_id|passport,2,S06,2025-11-26 02:05:06,3000,0,,
REQ000084,DubaiFAB,qr,ios,3.2.1,emirates_id|passport,2,S07,2025-11-26 02:05:13,4000,0,,
REQ000084,DubaiFAB,qr,ios,3.2.1,emirates_id|passport,2,S08,2025-11-26 02:05:16,5000,0,,
REQ000084,DubaiFAB,qr,ios,3.2.1,emirates_id|passport,2,S10,2025-11-26 02:05:13,1000,0,,
REQ000084,DubaiFAB,qr,ios,3.2.1,emirates_id|passport,2,S20,2025-11-26 02:05:34,19000,0,,
REQ000084,DubaiFAB,qr,ios,3.2.1,emirates_id|passport,2,S21,2025-11-26 02:05:23,4000,0,,
REQ000084,DubaiFAB,qr,ios,3.2.1,emirates_id|passport,2,S30,2025-11-26 02:05:18,1000,0,,
REQ000084,DubaiFAB,qr,ios,3.2.1,emirates_id|passport,2,S31,2025-11-26 02:05:33,4000,0,,
REQ000084,DubaiFAB,qr,ios,3.2.1,emirates_id|passport,2,S40,2025-11-26 02:05:30,1000,0,,
REQ000085,ADIB,notification,android,3.2.2,emirates_id|passport,2,S00,2025-11-09 17:26:00,0,0,,
REQ000085,ADIB,notification,android,3.2.2,emirates_id|passport,2,S01,2025-11-09 17:26:06,4000,0,,
REQ000085,ADIB,notification,android,3.2.2,emirates_id|passport,2,S02,2025-11-09 17:26:10,5000,0,,
REQ000085,ADIB,notification,android,3.2.2,emirates_id|passport,2,S03,2025-11-09 17:26:16,2000,0,,
REQ000085,ADIB,notification,android,3.2.2,emirates_id|passport,2,S08,2025-11-09 17:26:17,3000,0,,
REQ000085,ADIB,notification,android,3.2.2,emirates_id|passport,2,S10,2025-11-09 17:26:17,2000,0,,
REQ000085,ADIB,notification,android,3.2.2,emirates_id|passport,2,S20,2025-11-09 17:26:31,13000,0,,
REQ000085,ADIB,notification,android,3.2.2,emirates_id|passport,2,S21,2025-11-09 17:26:19,2000,0,,
REQ000085,ADIB,notification,android,3.2.2,emirates_id|passport,2,S30,2025-11-09 17:26:25,2000,0,,
REQ000085,ADIB,notification,android,3.2.2,emirates_id|passport,2,S31,2025-11-09 17:26:29,3000,0,,
REQ000085,ADIB,notification,android,3.2.2,emirates_id|passport,2,S40,2025-11-09 17:26:31,2000,0,,
REQ000086,EmiratesNBD,redirect,ios,3.2.2,vehicle_registration,1,S00,2025-11-04 22:40:00,0,0,,
REQ000086,EmiratesNBD,redirect,ios,3.2.2,vehicle_registration,1,S04,2025-11-04 22:40:09,4000,0,,
REQ000086,EmiratesNBD,redirect,ios,3.2.2,vehicle_registration,1,S05,2025-11-04 22:40:06,3000,0,,
REQ000086,EmiratesNBD,redirect,ios,3.2.2,vehicle_registration,1,S08,2025-11-04 22:40:17,9000,0,,
REQ000086,EmiratesNBD,redirect,ios,3.2.2,vehicle_registration,1,S11,2025-11-04 22:40:16,3000,1,,
REQ000086,EmiratesNBD,redirect,ios,3.2.2,vehicle_registration,1,S12,2025-11-04 22:40:20,6000,0,,
REQ000086,EmiratesNBD,redirect,ios,3.2.2,vehicle_registration,1,S15,2025-11-04 22:40:26,13000,0,issuer_not_found,issuer
REQ000086,EmiratesNBD,redirect,ios,3.2.2,vehicle_registration,1,S44,2025-11-04 22:40:26,2000,0,,
REQ000087,ADNOC,redirect,android,3.2.2,emirates_id|passport,2,S00,2025-11-18 01:04:00,0,0,,
REQ000087,ADNOC,redirect,android,3.2.2,emirates_id|passport,2,S04,2025-11-18 01:04:06,1000,0,,
REQ000087,ADNOC,redirect,android,3.2.2,emirates_id|passport,2,S05,2025-11-18 01:04:09,4000,0,,
REQ000087,ADNOC,redirect,android,3.2.2,emirates_id|passport,2,S08,2025-11-18 01:04:13,8000,0,,
REQ000087,ADNOC,redirect,android,3.2.2,emirates_id|passport,2,S10,2025-11-18 01:04:17,2000,0,,
REQ000087,ADNOC,redirect,android,3.2.2,emirates_id|passport,2,S20,2025-11-18 01:04:42,26000,0,,
REQ000087,ADNOC,redirect,android,3.2.2,emirates_id|passport,2,S21,2025-11-18 01:04:25,6000,0,,
REQ000087,ADNOC,redirect,android,3.2.2,emirates_id|passport,2,S30,2025-11-18 01:04:24,1000,0,,
REQ000087,ADNOC,redirect,android,3.2.2,emirates_id|passport,2,S31,2025-11-18 01:04:37,9000,0,,
REQ000087,ADNOC,redirect,android,3.2.2,emirates_id|passport,2,S40,2025-11-18 01:04:30,3000,0,,
REQ000088,DEWA,notification,ios,3.3.1,emirates_id,1,S00,2025-11-24 14:48:00,0,0,,
REQ000088,DEWA,notification,ios,3.3.1,emirates_id,1,S01,2025-11-24 14:48:09,5000,0,,
REQ000088,DEWA,notification,ios,3.3.1,emirates_id,1,S02,2025-11-24 14:48:10,3000,0,,
REQ000088,DEWA,notification,ios,3.3.1,emirates_id,1,S03,2025-11-24 14:48:12,1000,0,,
REQ000088,DEWA,notification,ios,3.3.1,emirates_id,1,S08,2025-11-24 14:48:18,5000,0,,
REQ000088,DEWA,notification,ios,3.3.1,emirates_id,1,S11,2025-11-24 14:48:17,2000,1,,
REQ000088,DEWA,notification,ios,3.3.1,emirates_id,1,S12,2025-11-24 14:48:36,14000,0,,
REQ000088,DEWA,notification,ios,3.3.1,emirates_id,1,S13,2025-11-24 14:48:37,13000,0,,
REQ000088,DEWA,notification,ios,3.3.1,emirates_id,1,S20,2025-11-24 14:48:42,16000,0,,
REQ000088,DEWA,notification,ios,3.3.1,emirates_id,1,S21,2025-11-24 14:48:30,4000,0,,
REQ000088,DEWA,notification,ios,3.3.1,emirates_id,1,S30,2025-11-24 14:48:35,1000,0,,
REQ000088,DEWA,notification,ios,3.3.1,emirates_id,1,S31,2025-11-24 14:48:47,9000,0,,
REQ000088,DEWA,notification,ios,3.3.1,emirates_id,1,S40,2025-11-24 14:48:50,5000,0,,
REQ000089,ADNOC,redirect,android,3.3.1,emirates_id|passport,2,S00,2025-11-13 20:48:00,0,0,,
REQ000089,ADNOC,redirect,android,3.3.1,emirates_id|passport,2,S04,2025-11-13 20:48:06,3000,0,,
REQ000089,ADNOC,redirect,android,3.3.1,emirates_id|passport,2,S05,2025-11-13 20:48:07,1000,0,,
REQ000089,ADNOC,redirect,android,3.3.1,emirates_id|passport,2,S08,2025-11-13 20:48:13,7000,0,,
REQ000089,ADNOC,redirect,android,3.3.1,emirates_id|passport,2,S10,2025-11-13 20:48:15,1000,0,,
REQ000089,ADNOC,redirect,android,3.3.1,emirates_id|passport,2,S20,2025-11-13 20:48:27,14000,0,,
REQ000089,ADNOC,redirect,android,3.3.1,emirates_id|passport,2,S21,2025-11-13 20:48:22,7000,0,,
REQ000089,ADNOC,redirect,android,3.3.1,emirates_id|passport,2,S30,2025-11-13 20:48:16,2000,0,,
REQ000089,ADNOC,redirect,android,3.3.1,emirates_id|passport,2,S31,2025-11-13 20:48:26,3000,0,,
REQ000089,ADNOC,redirect,android,3.3.1,emirates_id|passport,2,S40,2025-11-13 20:48:27,1000,0,,
REQ000090,ADNOC,notification,ios,3.3.0,passport,1,S00,2025-11-27 21:42:00,0,0,,
REQ000090,ADNOC,notification,ios,3.3.0,passport,1,S01,2025-11-27 21:42:06,2000,0,,
REQ000090,ADNOC,notification,ios,3.3.0,passport,1,S02,2025-11-27 21:42:06,3000,0,,
REQ000090,ADNOC,notification,ios,3.3.0,passport,1,S03,2025-11-27 21:42:14,5000,0,,
REQ000090,ADNOC,notification,ios,3.3.0,passport,1,S08,2025-11-27 21:42:24,7000,0,,
REQ000090,ADNOC,notification,ios,3.3.0,passport,1,S11,2025-11-27 21:42:16,2000,1,,
REQ000090,ADNOC,notification,ios,3.3.0,passport,1,S12,2025-11-27 21:42:30,8000,0,,
REQ000090,ADNOC,notification,ios,3.3.0,passport,1,S13,2025-11-27 21:42:26,6000,0,,
REQ000090,ADNOC,notification,ios,3.3.0,passport,1,S20,2025-11-27 21:42:31,5000,0,,
REQ000090,ADNOC,notification,ios,3.3.0,passport,1,S21,2025-11-27 21:42:38,3000,0,,
REQ000090,ADNOC,notification,ios,3.3.0,passport,1,S30,2025-11-27 21:42:34,2000,0,,
REQ000090,ADNOC,notification,ios,3.3.0,passport,1,S31,2025-11-27 21:42:35,6000,0,,
REQ000090,ADNOC,notification,ios,3.3.0,passport,1,S40,2025-11-27 21:42:38,5000,0,,
REQ000091,EmiratesNBD,redirect,android,3.2.2,vehicle_registration,1,S00,2025-11-09 11:15:00,0,0,,
REQ000091,EmiratesNBD,redirect,android,3.2.2,vehicle_registration,1,S04,2025-11-09 11:15:06,5000,0,,
REQ000091,EmiratesNBD,redirect,android,3.2.2,vehicle_registration,1,S05,2025-11-09 11:15:08,3000,0,,
REQ000091,EmiratesNBD,redirect,android,3.2.2,vehicle_registration,1,S08,2025-11-09 11:15:15,9000,0,,
REQ000091,EmiratesNBD,redirect,android,3.2.2,vehicle_registration,1,S11,2025-11-09 11:15:10,3000,1,,
REQ000091,EmiratesNBD,redirect,android,3.2.2,vehicle_registration,1,S12,2025-11-09 11:15:26,12000,0,,
REQ000091,EmiratesNBD,redirect,android,3.2.2,vehicle_registration,1,S15,2025-11-09 11:15:26,11000,0,issuer_not_found,issuer
REQ000091,EmiratesNBD,redirect,android,3.2.2,vehicle_registration,1,S44,2025-11-09 11:15:30,3000,0,,
REQ000092,ADNOC,notification,ios,3.2.2,passport,1,S00,2025-11-09 19:46:00,0,0,,
REQ000092,ADNOC,notification,ios,3.2.2,passport,1,S01,2025-11-09 19:46:02,1000,0,,
REQ000092,ADNOC,notification,ios,3.2.2,passport,1,S42,2025-11-09 19:46:10,3000,0,,
REQ000093,Etisalat,qr,android,3.2.1,emirates_id|driving_license,2,S00,2025-11-06 20:52:00,0,0,,
REQ000093,Etisalat,qr,android,3.2.1,emirates_id|driving_license,2,S06,2025-11-06 20:52:08,3000,0,,
REQ000093,Etisalat,qr,android,3.2.1,emirates_id|driving_license,2,S42,2025-11-06 20:52:15,5000,0,,
REQ000094,ADNOC,redirect,android,3.2.1,vehicle_registration,1,S00,2025-11-23 20:36:00,0,0,,
REQ000094,ADNOC,redirect,android,3.2.1,vehicle_registration,1,S04,2025-11-23 20:36:03,2000,0,,
REQ000094,ADNOC,redirect,android,3.2.1,vehicle_registration,1,S05,2025-11-23 20:36:04,1000,0,,
REQ000094,ADNOC,redirect,android,3.2.1,vehicle_registration,1,S08,2025-11-23 20:36:11,2000,0,,
REQ000094,ADNOC,redirect,android,3.2.1,vehicle_registration,1,S11,2025-11-23 20:36:22,2000,1,,
REQ000094,ADNOC,redirect,android,3.2.1,vehicle_registration,1,S12,2025-11-23 20:36:34,13000,0,,
REQ000094,ADNOC,redirect,android,3.2.1,vehicle_registration,1,S15,2025-11-23 20:36:25,8000,0,issuer_not_found,issuer
REQ000094,ADNOC,redirect,android,3.2.1,vehicle_registration,1,S44,2025-11-23 20:36:30,5000,0,,
REQ000095,DEWA,redirect,android,3.2.2,emirates_id|passport,2,S00,2025-11-13 09:33:00,0,0,,
REQ000095,DEWA,redirect,android,3.2.2,emirates_id|passport,2,S04,2025-11-13 09:33:04,3000,0,,
REQ000095,DEWA,redirect,android,3.2.2,emirates_id|passport,2,S05,2025-11-13 09:33:14,5000,0,,
